tensor_size   100   100   100

tensor_rank     5     5     5

OS    10

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.820305 [s] (excludes statsfun)


=============> beta: 0.027 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5128478579509674e+03	1.57332011e+01
    9	+4.1591821612430622e+03	1.60882325e+01
   10	+2.9081257073358238e+03	1.27593636e+01
   11	+9.9652519420861688e+02	5.45617782e+00
   12	+6.6973848745134842e+02	4.63150780e+00
   13	+6.2404141644495712e+02	4.62555860e+00
   14	+4.6946886536225304e+02	3.41930965e+00
   15	+3.4184446306809076e+02	3.28618643e+00
   16	+2.0537937955230365e+02	2.51425592e+00
   17	+1.1627279315209121e+02	1.83522387e+00
   18	+9.5189646076959590e+01	1.84330216e+00
   19	+4.9290640137665548e+01	5.97197418e-01
   20	+4.8492650334890769e+01	1.03788367e+00
   21	+4.5453560855403417e+01	9.44189751e-01
   22	+3.5777901822359027e+01	6.56666410e-01
   23	+2.4983623652554158e+01	1.00749856e+00
   24	+7.8915439339702864e+00	5.94586916e-01
   25	+3.9817888476627119e+00	5.06734341e-01
   26	+8.0516056012017168e-01	1.75324695e-01
   27	+5.0188597902825793e-01	1.79609250e-01
   28	+2.0237313311843796e-01	1.11975580e-01
   29	+1.7508049263603465e-01	1.15839430e-01
   30	+8.4719664274253412e-02	7.60512314e-02
   31	+2.0969147974353630e-02	3.02300670e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.956624 [s] (excludes statsfun)


=============> beta: 0.0081 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5502597065458212e+03	1.58049476e+01
    9	+4.1084812433654915e+03	1.60001169e+01
   10	+2.6033843826859429e+03	1.18333391e+01
   11	+1.4000897701250733e+03	8.32827460e+00
   12	+5.2553376679239852e+02	2.95527555e+00
   13	+3.8401174148931835e+02	2.37297598e+00
   14	+3.0334415825487372e+02	2.58094592e+00
   15	+2.2934814782680471e+02	2.50195373e+00
   16	+1.6362009836588823e+02	2.28572128e+00
   17	+1.4274746075512431e+02	2.47316309e+00
   18	+8.0989296083191078e+01	1.29680187e+00
   19	+5.3204733412295532e+01	9.52550955e-01
   20	+4.0045377756410538e+01	1.35581565e+00
   21	+1.4010748554138745e+01	6.29827637e-01
   22	+7.6666504302660536e+00	7.38039395e-01
   23	+7.1795614783323138e+00	7.72441278e-01
   24	+5.3708803616785517e+00	6.61843900e-01
   25	+7.6726533831340071e-01	1.90753317e-01
   26	+2.9601208061561068e-01	9.57813827e-02
   27	+1.8050728455513876e-01	1.01674900e-01
   28	+1.3757012863303958e-01	9.95578096e-02
   29	+3.0140727254519009e-02	2.86961999e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.944821 [s] (excludes statsfun)


=============> beta: 0.00243 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5625417748428599e+03	1.58285697e+01
    9	+4.0908796835990865e+03	1.59674711e+01
   10	+2.5047661127770593e+03	1.15220199e+01
   11	+1.6309257886124587e+03	9.44817182e+00
   12	+6.2312158806827279e+02	3.94535573e+00
   13	+5.5627131804589374e+02	4.13259327e+00
   14	+3.6462731674661154e+02	2.49371817e+00
   15	+2.4906627596794806e+02	2.67527796e+00
   16	+2.1331536392491080e+02	2.99872605e+00
   17	+1.1008168696810532e+02	1.56195117e+00
   18	+5.9622710801224002e+01	9.86481831e-01
   19	+3.8255129351737189e+01	1.05828752e+00
   20	+1.7448115491344634e+01	7.63063008e-01
   21	+6.7183723393904291e+00	4.72763095e-01
   22	+3.1002385400036911e+00	4.16765443e-01
   23	+1.8411815772923077e+00	3.51346540e-01
   24	+1.1381505835118704e+00	2.90221773e-01
   25	+3.6303359990507689e-01	1.51237543e-01
   26	+1.3599385757483340e-01	8.35260362e-02
   27	+5.4077359917618029e-02	4.37221886e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.810561 [s] (excludes statsfun)


=============> beta: 0.000729 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5663214380691079e+03	1.58358434e+01
    9	+4.0853882626898148e+03	1.59571107e+01
   10	+2.4746434889791713e+03	1.14258533e+01
   11	+1.7123058623425836e+03	9.79982875e+00
   12	+5.2406515329395347e+02	2.81043763e+00
   13	+4.2772486087619086e+02	2.95972964e+00
   14	+3.0100590199797767e+02	2.50129927e+00
   15	+2.1958950485595204e+02	2.42922328e+00
   16	+1.4976432991009926e+02	1.81122212e+00
   17	+1.1101223714311698e+02	2.06133674e+00
   18	+7.2020131756069659e+01	1.67198130e+00
   19	+3.4578558434877493e+01	8.73316445e-01
   20	+1.6548887251536947e+01	8.40513241e-01
   21	+1.3081263155436197e+01	9.69778180e-01
   22	+3.5471491330264615e+00	3.84277426e-01
   23	+1.3979027781003630e+00	2.04476836e-01
   24	+7.7320448956240806e-01	2.07657581e-01
   25	+2.4920149390006846e-01	8.25076860e-02
   26	+1.2359087923830078e-01	5.87953957e-02
   27	+6.2336348035657733e-02	3.96193170e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.838297 [s] (excludes statsfun)


=============> beta: 0.0002187 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5674638848516897e+03	1.58380423e+01
    9	+4.0837219776175361e+03	1.59539513e+01
   10	+2.4655612672747002e+03	1.13967599e+01
   11	+1.7378850603030421e+03	9.90660055e+00
   12	+5.1455770728744142e+02	2.64730984e+00
   13	+4.2615769471329355e+02	2.86155132e+00
   14	+2.8938991679942581e+02	2.31526945e+00
   15	+2.2436343046045891e+02	2.55752237e+00
   16	+1.6178884720070874e+02	2.26797274e+00
   17	+1.4521006506207686e+02	2.68004961e+00
   18	+9.0844233391026592e+01	1.77377812e+00
   19	+5.0646130332318769e+01	1.30271908e+00
   20	+3.5592889495110015e+01	1.42177197e+00
   21	+1.0952462014368212e+01	6.41853400e-01
   22	+1.0350485567484656e+01	8.96653127e-01
   23	+8.0976012745687278e+00	7.81200583e-01
   24	+1.9498006030479154e+00	2.98138942e-01
   25	+7.9838315051056519e-01	1.73832248e-01
   26	+3.8365899644166468e-01	1.22220933e-01
   27	+3.5439648029026311e-01	1.59910771e-01
   28	+2.4888142376194275e-01	1.28506295e-01
   29	+5.5126674083111740e-02	3.33323868e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.883861 [s] (excludes statsfun)


=============> beta: 6.561e-05 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5678073880269530e+03	1.58387035e+01
    9	+4.0832203983309773e+03	1.59529989e+01
   10	+2.4628325902459283e+03	1.13880102e+01
   11	+1.7456658030954814e+03	9.93874359e+00
   12	+5.1359402447635239e+02	2.62176158e+00
   13	+4.2411981676380753e+02	2.81413772e+00
   14	+2.8982081745338178e+02	2.34764679e+00
   15	+2.2053908504882830e+02	2.48099875e+00
   16	+1.7392516877074087e+02	2.47172252e+00
   17	+9.7267558925148535e+01	1.49623242e+00
   18	+6.2819995525710937e+01	1.27016167e+00
   19	+3.9190645963877060e+01	1.28018651e+00
   20	+1.5544339819461030e+01	6.79599345e-01
   21	+7.2904127804839991e+00	6.50359590e-01
   22	+3.7982666554742512e+00	4.90712140e-01
   23	+1.0065227371982080e+00	1.84422983e-01
   24	+5.0196222223277687e-01	1.44007175e-01
   25	+3.6907942642020619e-01	1.54827166e-01
   26	+8.5376834013970893e-02	3.61336531e-02
   27	+5.0382045040336380e-02	3.52309363e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.790271 [s] (excludes statsfun)


=============> beta: 1.9683e-05 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5679105081977586e+03	1.58389019e+01
    9	+4.0830697722068221e+03	1.59527128e+01
   10	+2.4620136283620977e+03	1.13853833e+01
   11	+1.7480097124222661e+03	9.94839645e+00
   12	+5.1347688710750788e+02	2.61635792e+00
   13	+4.2349119174849363e+02	2.80054803e+00
   14	+2.9013437149855184e+02	2.36108281e+00
   15	+2.1935645844479990e+02	2.45562036e+00
   16	+1.7906550726699692e+02	2.54416257e+00
   17	+9.4203729751416319e+01	1.22756973e+00
   18	+5.9149150349465273e+01	1.35066964e+00
   19	+3.2537253251128895e+01	1.08067249e+00
   20	+1.7352985252490143e+01	1.00453919e+00
   21	+5.0818687319743114e+00	4.33943144e-01
   22	+2.1134952469216302e+00	2.47483152e-01
   23	+1.0326638421260477e+00	2.25510957e-01
   24	+6.3045001466184381e-01	1.96379629e-01
   25	+4.0623180639990519e-01	1.68098021e-01
   26	+1.1741510094814120e-01	7.61509413e-02
   27	+1.0810697617321015e-01	8.84561481e-02
   28	+7.4699880154474346e-02	7.03487168e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.945199 [s] (excludes statsfun)


=============> beta: 0 <==============
 iter	                cost val	     grad. norm
    0	+2.1785487345057263e+05	8.39623705e+01
    1	+2.1777092203720391e+05	8.39442134e+01
    2	+2.1743529211237474e+05	8.38716682e+01
    3	+2.1609561037793348e+05	8.35828092e+01
    4	+2.1078389348603674e+05	8.24486236e+01
    5	+1.9035667819676650e+05	7.83279347e+01
    6	+1.2214822988598407e+05	6.65877255e+01
    7	+2.0705321846537943e+04	2.91249454e+01
    8	+4.5679547123361599e+03	1.58389870e+01
    9	+4.0830051966489300e+03	1.59525901e+01
   10	+2.4616625941439997e+03	1.13842572e+01
   11	+1.7490156167220682e+03	9.95253480e+00
   12	+5.1345107078513911e+02	2.61436639e+00
   13	+4.2322510638682627e+02	2.79491692e+00
   14	+2.9029148562782314e+02	2.36720184e+00
   15	+2.1885611609435441e+02	2.44455958e+00
   16	+1.8146167634066262e+02	2.57593552e+00
   17	+9.5418222332863138e+01	1.18912450e+00
   18	+5.3478272346797141e+01	1.13159507e+00
   19	+4.0472629524089804e+01	1.49756263e+00
   20	+1.1143836275045935e+01	5.27293970e-01
   21	+8.6074715660094512e+00	6.87626265e-01
   22	+1.9961021888088930e+00	2.69867651e-01
   23	+1.5369940352349416e+00	2.87650506e-01
   24	+3.0621124222089058e-01	1.12755444e-01
   25	+3.0881977080833137e-02	3.31646230e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.797769 [s] (excludes statsfun)
