 iter	                cost val	     grad. norm
   98	+2.1807280367442616e+06	1.38171552e+03
   99	+2.1784900878020469e+06	1.57571799e+03
  100	+2.1711589535513939e+06	7.37254060e+02
  101	+2.1710026454770127e+06	1.43815934e+03
  102	+2.1702622392353495e+06	1.36370677e+03
  103	+2.1680113837074344e+06	1.11715263e+03
  104	+2.1627547509936350e+06	4.57287922e+02
  105	+2.1572002737802775e+06	2.29474181e+03
  106	+2.1368749499607487e+06	8.05731500e+02
  107	+2.1336833900232757e+06	7.59664240e+02
  108	+2.1317597538640825e+06	1.24766392e+03
  109	+2.1268892748090290e+06	6.32162784e+02
  110	+2.1248816075845649e+06	1.06820211e+03
  111	+2.1183648191854698e+06	5.01811205e+02
  112	+2.1147164666029396e+06	1.44551938e+03
  113	+2.1037554203307321e+06	5.08691172e+02
  114	+2.1001326452896185e+06	1.20364203e+03
  115	+2.0891461755886013e+06	5.68512843e+02
  116	+2.0872470855371074e+06	1.23179184e+03
  117	+2.0791338116817879e+06	5.70778837e+02
  118	+2.0760168505159821e+06	8.17597681e+02
  119	+2.0688574837288721e+06	7.09558005e+02
  120	+2.0686946873775735e+06	1.36682170e+03
  121	+2.0678602679144100e+06	1.29106587e+03
  122	+2.0652684639853388e+06	1.01856900e+03
  123	+2.0600767992582410e+06	4.69815867e+02
  124	+2.0445071473002820e+06	9.58026276e+02
  125	+2.0409063442021939e+06	8.86453998e+02
  126	+2.0378612230092518e+06	1.05759111e+03
  127	+2.0323447466188234e+06	4.72991759e+02
  128	+2.0294767417732822e+06	2.24052447e+03
  129	+2.0225600980704327e+06	1.60755467e+03
  130	+2.0137233659274890e+06	7.99392489e+02
  131	+1.9788597133975006e+06	4.31293361e+02
  132	+1.9476398240223136e+06	3.72282625e+03
  133	+1.8396429689968098e+06	1.05535377e+03
  134	+1.8391152486799064e+06	1.83451552e+03
  135	+1.8377408999252492e+06	1.70704018e+03
  136	+1.8330953638841528e+06	1.24393574e+03
  137	+1.8266373408743029e+06	6.29017431e+02
  138	+1.8255822721883587e+06	1.33967948e+03
  139	+1.8226140878377887e+06	1.02976645e+03
  140	+1.8172826253346424e+06	4.87929264e+02
  141	+1.8083702575082202e+06	1.47150840e+03
  142	+1.8011991564160120e+06	1.23729752e+03
  143	+1.7970052611524470e+06	1.47298519e+03
  144	+1.7844413728513948e+06	8.80532610e+02
  145	+1.7769279338978536e+06	6.95016489e+02
  146	+1.7767527900636913e+06	1.90716571e+03
  147	+1.7764475940227529e+06	1.88640525e+03
  148	+1.7755005744707335e+06	1.81148999e+03
  149	+1.7731875172137050e+06	1.63128528e+03
  150	+1.7676154878677889e+06	1.19786021e+03
  151	+1.7574031456363355e+06	4.67816559e+02
  152	+1.7305497070917571e+06	5.38314108e+02
  153	+1.7209780745821618e+06	1.46269118e+03
  154	+1.7096249701551211e+06	1.26008875e+03
  155	+1.6999117127886727e+06	7.18182816e+02
  156	+1.6962651744311298e+06	1.40586604e+03
  157	+1.6962651744311298e+06	1.40586604e+03
Last stepsize smaller than minimum allowed. See options.minstepsize.
Total time is 20.229859 [s] (excludes statsfun)
