tensor_size   150   150   150

tensor_rank     5     5     5

OS    10

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
   25	+1.8706464271660534e+00	2.55829482e-01
   26	+1.5741914971189117e+00	2.45023607e-01
   27	+6.1791958750566289e-01	1.50295087e-01
   28	+2.8443383215363638e-01	1.01573047e-01
   29	+3.7796152275080791e-02	3.01013442e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.953743 [s] (excludes statsfun)


=============> beta: 0.0081 <==============
 iter	                cost val	     grad. norm
    0	+2.9483897987005173e+05	6.35046047e+01
    1	+2.9477548008018394e+05	6.34964295e+01
    2	+2.9452155812261946e+05	6.34638013e+01
    3	+2.9350711599778908e+05	6.33344549e+01
    4	+2.8946992460441770e+05	6.28360313e+01
    5	+2.7368167251116876e+05	6.11626870e+01
    6	+2.1619773212422698e+05	5.74202233e+01
    7	+7.1383641418429004e+04	3.64946553e+01
    8	+1.6283620468072282e+04	1.95796342e+01
    9	+1.1597379155682502e+04	2.05211034e+01
   10	+2.5439964401149155e+03	6.77537598e+00
   11	+8.9329150787975072e+02	3.52575427e+00
   12	+6.8085814556548610e+02	2.97681137e+00
   13	+4.5273203555620398e+02	1.76480154e+00
   14	+4.3884000523250472e+02	2.04142493e+00
   15	+3.8769512520977116e+02	1.77763708e+00
   16	+2.5687656554604894e+02	1.38327297e+00
   17	+1.8670749434661531e+02	1.68291566e+00
   18	+1.0577967336276699e+02	1.32869334e+00
   19	+6.5663500386416672e+01	1.14276855e+00
   20	+2.6134954923897748e+01	5.59669165e-01
   21	+1.1316289007669848e+01	5.34671948e-01
   22	+8.5536193779827112e+00	5.32812547e-01
   23	+1.5983697287928966e+00	1.54536723e-01
   24	+1.5712808758896584e+00	2.30731711e-01
   25	+1.4650270499144731e+00	2.21768049e-01
   26	+1.0750311800127279e+00	1.85285889e-01
   27	+1.8506026544322465e-01	3.98170339e-02
   28	+7.9369554019827177e-02	3.81070747e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.981158 [s] (excludes statsfun)


