tensor_size   200   200   200

tensor_rank    10    10    10

OS    30

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
    7	+7.6645282163800493e+07	2.06511774e+03
    8	+5.0526466717938326e+07	2.02072329e+03
    9	+6.8303786975284051e+06	6.92136016e+02
   10	+4.6907545091250399e+06	6.97504132e+02
   11	+4.6890863849627448e+05	1.64233858e+02
   12	+1.0854736853306391e+05	1.01119457e+02
   13	+8.7322625501550661e+04	8.42892547e+01
   14	+4.3320232439079162e+04	4.04089915e+01
   15	+3.4699700446863331e+04	3.04880433e+01
   16	+3.0721338979252403e+04	3.30060425e+01
   17	+2.3323207053246093e+04	2.24219370e+01
   18	+1.7945619762303893e+04	2.58298733e+01
   19	+1.7570390813907092e+04	3.66512729e+01
   20	+1.6113328651953783e+04	3.46012460e+01
   21	+1.1106252967364084e+04	2.57529103e+01
   22	+8.8221608772210639e+03	2.91197951e+01
   23	+2.8910932352951531e+03	1.05985209e+01
   24	+1.4816279628196626e+03	8.46684101e+00
   25	+1.3484696031698027e+03	1.18195756e+01
   26	+8.7743088044023352e+02	9.11104920e+00
   27	+2.4870490155995583e+02	5.06415643e+00
   28	+1.0185111933756909e+02	3.50694177e+00
   29	+4.4132602862144168e+01	2.39084259e+00
   30	+9.3617133120812284e+00	1.06486589e+00
   31	+1.0284275045533882e+00	2.16472373e-01
   32	+3.6784269694251281e-01	2.22973031e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 19.685797 [s] (excludes statsfun)


=============> beta: 0.00243 <==============
 iter	                cost val	     grad. norm
    0	+8.7769426228855908e+07	2.11581939e+03
    1	+8.7767310423136055e+07	2.11579568e+03
    2	+8.7758847419062883e+07	2.11570087e+03
    3	+8.7724998908165038e+07	2.11532262e+03
    4	+8.7589661238776386e+07	2.11382492e+03
    5	+8.7049231007468581e+07	2.10807915e+03
    6	+8.4903421342375174e+07	2.08898496e+03
    7	+7.6645282163800493e+07	2.06511774e+03
    8	+5.0526466717938326e+07	2.02072329e+03
    9	+6.8303786975284051e+06	6.92136016e+02
   10	+4.7000245926118586e+06	6.98149199e+02
   11	+4.6704009315162251e+05	1.63910881e+02
   12	+1.0766490179599158e+05	1.01994194e+02
   13	+8.5237726080447013e+04	8.44990612e+01
   14	+4.2434266795964308e+04	4.33674503e+01
   15	+3.4583401459309869e+04	3.07762161e+01
   16	+3.0654844327551626e+04	3.23516201e+01
   17	+2.3917552125220762e+04	2.27531106e+01
   18	+2.3472885653916794e+04	3.34901128e+01
   19	+2.1766668346365201e+04	3.10463817e+01
   20	+1.6129395389768668e+04	2.23930986e+01
   21	+1.3148877728296709e+04	3.09973837e+01
   22	+5.2758576652728134e+03	1.47120287e+01
   23	+1.9483079580344577e+03	1.09520932e+01
   24	+7.7013793398068583e+02	8.21345031e+00
   25	+7.4975780417459271e+02	9.78515251e+00
   26	+6.7052724529877503e+02	9.23650024e+00
   27	+3.9250995273903391e+02	6.97623398e+00
   28	+1.1781265691227900e+02	3.87829788e+00
   29	+1.2454944615365509e+01	1.11774810e+00
   30	+3.3852939032601119e+00	5.53726252e-01
   31	+2.3198002111926579e+00	5.43102795e-01
   32	+1.6630690198090181e-01	7.98607061e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 19.781534 [s] (excludes statsfun)


=============> beta: 0.000729 <==============
 iter	                cost val	     grad. norm
    0	+8.7769426228855908e+07	2.11581939e+03
    1	+8.7767310423136055e+07	2.11579568e+03
    2	+8.7758847419062883e+07	2.11570087e+03
    3	+8.7724998908165038e+07	2.11532262e+03
    4	+8.7589661238776386e+07	2.11382492e+03
    5	+8.7049231007468581e+07	2.10807915e+03
    6	+8.4903421342375174e+07	2.08898496e+03
    7	+7.6645282163800493e+07	2.06511774e+03
    8	+5.0526466717938326e+07	2.02072329e+03
    9	+6.8303786975284051e+06	6.92136016e+02
   10	+4.7028497515570438e+06	6.98345838e+02
   11	+4.6657623908540863e+05	1.63841743e+02
   12	+1.0739495847136513e+05	1.02252627e+02
   13	+8.4701140527225856e+04	8.46250776e+01
   14	+4.2309831145255244e+04	4.44310042e+01
   15	+4.1998627114248011e+04	4.46292658e+01
   16	+4.0836962965621940e+04	3.95170437e+01
   17	+3.7090705231657019e+04	3.18363615e+01
   18	+2.8426248494008058e+04	3.11223518e+01
   19	+2.1739630932792577e+04	3.33283971e+01
   20	+1.6709983690785681e+04	3.31459980e+01
   21	+1.1602900835347400e+04	1.70435580e+01
   22	+1.0121208135778328e+04	2.33416467e+01
   23	+5.9714382210757176e+03	1.26446710e+01
   24	+5.0391827111046314e+03	1.72553066e+01
   25	+2.4649203302198512e+03	8.57809000e+00
   26	+2.1360792157777450e+03	1.23842846e+01
   27	+1.0701683908143286e+03	8.01888416e+00
   28	+2.4941724762426082e+02	4.98392222e+00
   29	+2.1904717703429407e+02	5.31456916e+00
   30	+1.1484289341354818e+02	3.80787090e+00
   31	+9.1151377602600974e+01	3.50752762e+00
   32	+2.1339672236435010e+01	1.66760589e+00
   33	+1.0444958010383356e+01	1.19133916e+00
   34	+2.1945155297005894e-01	1.27828950e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 18.858488 [s] (excludes statsfun)


=============> beta: 0.0002187 <==============
 iter	                cost val	     grad. norm
    0	+8.7769426228855908e+07	2.11581939e+03
    1	+8.7767310423136055e+07	2.11579568e+03
    2	+8.7758847419062883e+07	2.11570087e+03
    3	+8.7724998908165038e+07	2.11532262e+03
    4	+8.7589661238776386e+07	2.11382492e+03
    5	+8.7049231007468581e+07	2.10807915e+03
    6	+8.4903421342375174e+07	2.08898496e+03
    7	+7.6645282163800493e+07	2.06511774e+03
    8	+5.0526466717938326e+07	2.02072329e+03
    9	+6.8303786975284051e+06	6.92136016e+02
   10	+4.7037012665817495e+06	6.98405110e+02
   11	+4.6644593509253091e+05	1.63823559e+02
   12	+1.0731381926104877e+05	1.02329847e+02
   13	+8.4547545729508216e+04	8.46677541e+01
   14	+4.2281895662311043e+04	4.47581654e+01
   15	+4.1642260438213794e+04	4.44020290e+01
   16	+3.9438830968643437e+04	3.52808094e+01
   17	+3.2927618456250129e+04	2.90788948e+01
   18	+2.4877855731123182e+04	3.15650788e+01
   19	+1.9032586608859012e+04	3.00651856e+01
   20	+1.3919325018254123e+04	3.06799080e+01
   21	+1.0464351375957835e+04	1.90033239e+01
   22	+9.3416822955988646e+03	2.41377166e+01
   23	+5.7453332802896912e+03	1.63079801e+01
   24	+2.9952306389542478e+03	1.35560124e+01
   25	+1.6968857152707301e+03	1.27625855e+01
   26	+1.4525811631111399e+03	1.33119533e+01
   27	+6.4742978124182537e+02	8.66096366e+00
   28	+1.3934144596246205e+02	3.96626281e+00
   29	+1.7731495299063177e+01	9.48296948e-01
   30	+5.0855994530062105e+00	7.37033604e-01
   31	+1.9534503921181103e+00	4.69867936e-01
   32	+1.5731377703990441e+00	4.58659958e-01
   33	+4.3616781786472897e-01	2.28346512e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 19.588908 [s] (excludes statsfun)


=============> beta: 6.561e-05 <==============
 iter	                cost val	     grad. norm
    0	+8.7769426228855908e+07	2.11581939e+03
    1	+8.7767310423136055e+07	2.11579568e+03
    2	+8.7758847419062883e+07	2.11570087e+03
    3	+8.7724998908165038e+07	2.11532262e+03
    4	+8.7589661238776386e+07	2.11382492e+03
    5	+8.7049231007468581e+07	2.10807915e+03
    6	+8.4903421342375174e+07	2.08898496e+03
    7	+7.6645282163800493e+07	2.06511774e+03
    8	+5.0526466717938326e+07	2.02072329e+03
    9	+6.8303786975284051e+06	6.92136016e+02
   10	+4.7039570780228134e+06	6.98422917e+02
   11	+4.6640764461348136e+05	1.63818335e+02
   12	+1.0728947216825106e+05	1.02352987e+02
   13	+8.4502116496940202e+04	8.46809743e+01
   14	+4.2274288865934999e+04	4.48568764e+01
   15	+4.1540188593493556e+04	4.43420843e+01
   16	+3.9072392243663475e+04	3.43748445e+01
   17	+3.1879487299563229e+04	2.69596660e+01
   18	+2.4657047703812059e+04	3.04217205e+01
   19	+1.7323290891258879e+04	2.65824813e+01
   20	+1.1815723017440403e+04	1.86571706e+01
   21	+9.7543782454177308e+03	2.18480986e+01
   22	+5.4158478787875574e+03	1.52940465e+01
   23	+3.8316814130604107e+03	1.75077859e+01
   24	+1.1541490518393562e+03	8.82881708e+00
   25	+8.0884171699604633e+02	9.87176391e+00
   26	+7.3027121705511490e+01	1.86312927e+00
   27	+2.6325026056084113e+01	1.57336598e+00
   28	+2.4568409949889443e+01	1.72569605e+00
   29	+1.8053039533788599e+01	1.47498972e+00
   30	+1.5719893484795640e+00	4.12615768e-01
   31	+2.5669789715033542e-01	1.72958464e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 18.385461 [s] (excludes statsfun)


=============> beta: 1.9683e-05 <==============
 iter	                cost val	     grad. norm
    0	+8.7769426228855908e+07	2.11581939e+03
    1	+8.7767310423136055e+07	2.11579568e+03
    2	+8.7758847419062883e+07	2.11570087e+03
    3	+8.7724998908165038e+07	2.11532262e+03
    4	+8.7589661238776386e+07	2.11382492e+03
    5	+8.7049231007468581e+07	2.10807915e+03
    6	+8.4903421342375174e+07	2.08898496e+03
    7	+7.6645282163800493e+07	2.06511774e+03
    8	+5.0526466717938326e+07	2.02072329e+03
    9	+6.8303786975284051e+06	6.92136016e+02
   10	+4.7040338535757093e+06	6.98428261e+02
   11	+4.6639622965422814e+05	1.63816789e+02
   12	+1.0728216779781898e+05	1.02359926e+02
   13	+8.4488545743373557e+04	8.46849773e+01
   14	+4.2272074647048052e+04	4.48865361e+01
   15	+4.1509993888457670e+04	4.43248392e+01
   16	+3.8966897441647059e+04	3.41348657e+01
   17	+3.1591245178808509e+04	2.63363704e+01
   18	+2.4807590256075047e+04	3.04070330e+01
   19	+1.6697837381230456e+04	2.48757098e+01
   20	+1.2025042772315330e+04	2.09672317e+01
   21	+8.7982658226993481e+03	1.85943295e+01
   22	+8.7444136504762391e+03	2.59747029e+01
   23	+8.5307308769160009e+03	2.55966111e+01
   24	+7.7046401249855971e+03	2.40542154e+01
   25	+4.9271127701280102e+03	1.75397599e+01
   26	+4.2644890054412062e+03	2.10880110e+01
   27	+2.0801192745610106e+03	1.38686137e+01
   28	+6.3251197678043627e+02	7.95051971e+00
   29	+2.1761485484838096e+02	4.86258096e+00
   30	+3.8383444269249367e+01	1.58462907e+00
   31	+2.5250008513345207e+01	1.82218228e+00
   32	+1.6238802725704478e+00	3.14774662e-01
   33	+7.2538234739858831e-01	2.76826464e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 19.433173 [s] (excludes statsfun)


=============> beta: 0 <==============
 iter	                cost val	     grad. norm
    0	+8.7769426228855908e+07	2.11581939e+03
    1	+8.7767310423136055e+07	2.11579568e+03
    2	+8.7758847419062883e+07	2.11570087e+03
    3	+8.7724998908165038e+07	2.11532262e+03
    4	+8.7589661238776386e+07	2.11382492e+03
    5	+8.7049231007468581e+07	2.10807915e+03
    6	+8.4903421342375174e+07	2.08898496e+03
    7	+7.6645282163800493e+07	2.06511774e+03
    8	+5.0526466717938326e+07	2.02072329e+03
    9	+6.8303786975284051e+06	6.92136016e+02
   10	+4.7040667619221974e+06	6.98430552e+02
   11	+4.6639134773894388e+05	1.63816129e+02
   12	+1.0727903733399211e+05	1.02362900e+02
   13	+8.4482737889186043e+04	8.46866981e+01
   14	+4.2271135195305978e+04	4.48992538e+01
   15	+4.1497112837376961e+04	4.43175519e+01
   16	+3.8922296132338553e+04	3.40364312e+01
   17	+3.1471975690444975e+04	2.60833044e+01
   18	+2.4903568146388956e+04	3.04504347e+01
   19	+1.6450679010538257e+04	2.40325304e+01
   20	+1.2418593019356460e+04	2.27776106e+01
   21	+1.1436723899204579e+04	2.73581919e+01
   22	+8.0862415125921225e+03	2.04062219e+01
   23	+6.0659041968886813e+03	2.38821795e+01
   24	+1.6239770981810914e+03	8.80689308e+00
   25	+1.5450429343085834e+03	1.21687333e+01
   26	+1.2474246640751776e+03	1.08320385e+01
   27	+3.8151834613700714e+02	5.32246871e+00
   28	+1.1018121571497596e+02	3.51640700e+00
   29	+2.4119648225505067e+01	1.63909812e+00
   30	+3.0762813007431520e+00	3.81382729e-01
   31	+7.2113870840730587e-01	2.77430269e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 18.593842 [s] (excludes statsfun)
