tensor_size   150   150   150

tensor_rank    15    15    15

OS    30

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
   25	+1.4860158017456917e+04	6.81000482e+01
   26	+6.2059900433805824e+03	4.87278141e+01
   27	+2.9850562005506663e+03	3.55917640e+01
   28	+3.1914527753154050e+02	9.31024894e+00
   29	+1.3650104250148382e+02	7.09437545e+00
   30	+6.3983710834662531e+01	5.15364023e+00
   31	+1.0262571078038770e+01	1.77993135e+00
   32	+6.8312193008131228e+00	1.70984103e+00
   33	+6.4093004624067818e-01	3.45888742e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 71.130052 [s] (excludes statsfun)


=============> beta: 6.561e-05 <==============
 iter	                cost val	     grad. norm
    0	+8.0958789200210023e+08	1.20288608e+04
    1	+8.0957586319100380e+08	1.20287656e+04
    2	+8.0952774874319291e+08	1.20283853e+04
    3	+8.0933530373758209e+08	1.20268765e+04
    4	+8.0856573085805476e+08	1.20210411e+04
    5	+8.0549091451866901e+08	1.20008572e+04
    6	+7.9325661285925841e+08	1.19679036e+04
    7	+7.4577959861365700e+08	1.23466336e+04
    8	+5.8907465268119764e+08	1.33713764e+04
    9	+2.0835335635791525e+08	7.67200288e+03
   10	+1.9921779138008094e+08	8.19130463e+03
   11	+1.6443377344193035e+08	7.41764995e+03
   12	+5.6442630594915077e+07	4.20529677e+03
   13	+4.1794257220282527e+06	8.64111089e+02
   14	+3.0876906101372782e+06	1.00147233e+03
   15	+5.7706218142464641e+05	2.88885271e+02
   16	+4.5996094207962474e+05	3.29011708e+02
   17	+2.2374365084452601e+05	1.08359321e+02
   18	+1.7786344653766073e+05	1.09796908e+02
   19	+1.5471634062374313e+05	1.53376366e+02
   20	+8.9687183516948950e+04	9.60261533e+01
   21	+6.0047618583376512e+04	1.14978142e+02
   22	+3.2852468358144797e+04	1.00377133e+02
   23	+7.8938726566572404e+03	4.18380279e+01
   24	+2.4007399675787533e+03	2.63389752e+01
   25	+1.1175171687787272e+03	2.09283978e+01
   26	+2.2013991212121240e+02	8.51065962e+00
   27	+6.0259689290437464e+01	4.20026735e+00
   28	+4.3066218439944755e+01	4.31587053e+00
   29	+3.6800056152734877e+00	8.18620527e-01
   30	+3.5891696851729664e+00	1.29469322e+00
   31	+3.2350810094059606e+00	1.22874207e+00
   32	+1.9748202979576635e+00	9.58009359e-01
   33	+1.8161688878005910e-01	2.85441840e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 73.640239 [s] (excludes statsfun)


=============> beta: 1.9683e-05 <==============
 iter	                cost val	     grad. norm
    0	+8.0958789200210023e+08	1.20288608e+04
    1	+8.0957586319100380e+08	1.20287656e+04
    2	+8.0952774874319291e+08	1.20283853e+04
    3	+8.0933530373758209e+08	1.20268765e+04
    4	+8.0856573085805476e+08	1.20210411e+04
    5	+8.0549091451866901e+08	1.20008572e+04
    6	+7.9325661285925841e+08	1.19679036e+04
    7	+7.4577959861365700e+08	1.23466336e+04
    8	+5.8907490414965916e+08	1.33714075e+04
    9	+2.0835907913541138e+08	7.67216684e+03
   10	+1.9920611563669744e+08	8.19107110e+03
   11	+1.6435931438337946e+08	7.41592087e+03
   12	+5.6244056127362393e+07	4.19721190e+03
   13	+4.1854396914311252e+06	8.69491411e+02
   14	+3.1062766588751376e+06	1.00918652e+03
   15	+5.8690068678307440e+05	2.97778763e+02
   16	+4.5284865567936981e+05	3.25380724e+02
   17	+2.1048819596245809e+05	9.68408373e+01
   18	+1.6954602027952319e+05	1.18881634e+02
   19	+1.2917679948252733e+05	1.38506280e+02
   20	+8.5971400120320235e+04	1.34358993e+02
   21	+4.3653993785366605e+04	7.86019159e+01
   22	+2.3566745982729190e+04	7.14233668e+01
   23	+1.4900371893829997e+04	6.70670018e+01
   24	+1.0666800762358729e+04	5.76031423e+01
   25	+4.2594349449244155e+03	2.71564770e+01
   26	+3.1849001775332467e+03	2.46646942e+01
   27	+1.5761701571334013e+03	1.73186122e+01
   28	+5.8448288139997317e+02	1.39563694e+01
   29	+1.0606464049220432e+02	4.50194471e+00
   30	+5.0130026873967736e+01	4.75037725e+00
   31	+3.4289995258648536e+00	1.01422616e+00
   32	+9.2088457062498463e-01	4.43086225e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 71.468708 [s] (excludes statsfun)


=============> beta: 0 <==============
 iter	                cost val	     grad. norm
    0	+8.0958789200210023e+08	1.20288608e+04
    1	+8.0957586319100380e+08	1.20287656e+04
    2	+8.0952774874319291e+08	1.20283853e+04
    3	+8.0933530373758209e+08	1.20268765e+04
    4	+8.0856573085805476e+08	1.20210411e+04
    5	+8.0549091451866901e+08	1.20008572e+04
    6	+7.9325661285925841e+08	1.19679036e+04
    7	+7.4577959861365700e+08	1.23466336e+04
    8	+5.8907501194355130e+08	1.33714208e+04
    9	+2.0836153317212301e+08	7.67223715e+03
   10	+1.9920110811506432e+08	8.19097094e+03
   11	+1.6432738567165393e+08	7.41517931e+03
   12	+5.6159005123136945e+07	4.19374449e+03
   13	+4.1887764004927333e+06	8.71941569e+02
   14	+3.1120022389097568e+06	1.01199725e+03
   15	+5.8794148616498592e+05	3.00098972e+02
   16	+4.5385251148621680e+05	3.25848522e+02
   17	+2.1021354942736065e+05	9.80321955e+01
   18	+1.6932795467420295e+05	1.19153917e+02
   19	+1.2863110755285501e+05	1.38074403e+02
   20	+8.6645111138520093e+04	1.35717289e+02
   21	+8.0728073229644826e+04	1.59729134e+02
   22	+5.9171806313725334e+04	1.32394188e+02
   23	+1.8557255557925673e+04	5.62544547e+01
   24	+8.3628677325393364e+03	3.92492131e+01
   25	+2.9774076402264291e+03	2.59453224e+01
   26	+1.0614480649676548e+03	1.86349640e+01
   27	+2.2021911972363543e+02	6.98353829e+00
   28	+8.5947345683272658e+01	5.59581790e+00
   29	+6.7344200526904359e+01	5.48109668e+00
   30	+1.4397866956625400e+01	2.34622701e+00
   31	+2.0060232061678858e+00	5.72534905e-01
   32	+6.2780536645430263e-01	4.42899948e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 73.496567 [s] (excludes statsfun)
