tensor_size   100   100   100

tensor_rank    10    10    10

OS    20

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
   11	+1.7215848908439028e+05	2.20367776e+02
   12	+7.5327367188722899e+04	1.31838277e+02
   13	+4.0974775207671206e+04	9.15008192e+01
   14	+1.7541121776158892e+04	4.06039504e+01
   15	+1.6457603741415500e+04	4.57344997e+01
   16	+1.3003193396601939e+04	3.28349813e+01
   17	+9.9571500341810352e+03	4.25104257e+01
   18	+6.0819993983322274e+03	3.44506892e+01
   19	+4.5263439811028984e+03	3.12917499e+01
   20	+3.0060837497823513e+03	1.92591353e+01
   21	+2.1360035646620095e+03	1.70619692e+01
   22	+1.1114837475042818e+03	1.58535959e+01
   23	+3.3241895003124421e+02	9.21044541e+00
   24	+1.3791379461928585e+02	6.97418666e+00
   25	+5.2552181953074445e+01	4.48908305e+00
   26	+2.9238937284787688e+01	3.45964008e+00
   27	+1.2169753980943170e+01	2.25233567e+00
   28	+2.3593475944552438e+00	9.85707089e-01
   29	+7.8679146206819858e-02	1.16920771e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 7.362571 [s] (excludes statsfun)


=============> beta: 0.027 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3904095315653302e+07	2.26760625e+03
    8	+7.7572082861638963e+06	1.40801379e+03
    9	+1.4667613242119295e+06	5.90774099e+02
   10	+2.6575685493394034e+05	2.42245713e+02
   11	+8.0088750898818689e+04	1.32128356e+02
   12	+3.9544118506833547e+04	9.17087091e+01
   13	+2.3114391004319779e+04	6.31988201e+01
   14	+1.8467984044638950e+04	7.66139331e+01
   15	+1.5938252245726346e+04	6.05084724e+01
   16	+1.2882956219267215e+04	2.42980391e+01
   17	+1.0613809210985743e+04	3.56304797e+01
   18	+7.6730300256961273e+03	3.72828040e+01
   19	+5.5213357115127219e+03	2.16589455e+01
   20	+4.6302624019033256e+03	3.06670481e+01
   21	+2.8382524165458444e+03	1.74485802e+01
   22	+1.6005761211870354e+03	1.40450700e+01
   23	+1.0724631844742464e+03	1.38011696e+01
   24	+7.7146567751353473e+02	1.42820322e+01
   25	+1.5747763382404952e+02	4.96604581e+00
   26	+4.7065032694401054e+01	3.96995766e+00
   27	+1.0552999832444812e+01	1.77270845e+00
   28	+2.0523827676492203e+00	5.40113447e-01
   29	+1.0782560604337101e+00	6.39248346e-01
   30	+9.3249108285983784e-01	6.15756023e-01
   31	+4.4218265894787556e-01	4.19965591e-01
   32	+2.3316614492735831e-02	7.49411444e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 8.264534 [s] (excludes statsfun)


=============> beta: 0.0081 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3904745925754294e+07	2.26819138e+03
    8	+7.8040590747197913e+06	1.41339620e+03
    9	+1.4630794233575477e+06	5.87201684e+02
   10	+2.8824428730436059e+05	2.56058891e+02
   11	+6.6282757359913812e+04	1.07434965e+02
   12	+2.8522650934023979e+04	6.32467960e+01
   13	+2.2147393837546224e+04	7.18394574e+01
   14	+1.7044365305592946e+04	4.51016348e+01
   15	+1.6377438988959497e+04	5.23772972e+01
   16	+1.4522074880274806e+04	2.79203192e+01
   17	+1.3141540840322989e+04	4.58521189e+01
   18	+1.0992715937930883e+04	2.75800039e+01
   19	+1.0091032671945504e+04	6.37644886e+01
   20	+8.0438579903684877e+03	2.00218596e+01
   21	+6.8250101928038539e+03	4.18971840e+01
   22	+5.6644412466406620e+03	2.78858896e+01
   23	+4.2158654665403283e+03	1.62677742e+01
   24	+3.5888783489510779e+03	2.54628743e+01
   25	+2.3167246168299289e+03	1.28083229e+01
   26	+1.5658923706555220e+03	1.30060647e+01
   27	+1.1759228928712537e+03	1.16654321e+01
   28	+8.6429442812704360e+02	8.50963052e+00
   29	+6.0476883688040243e+02	6.12460323e+00
   30	+4.9953698769841230e+02	8.32150194e+00
   31	+2.8468479315934820e+02	4.34098278e+00
   32	+1.1942146929353916e+02	6.27074269e+00
   33	+4.9962295800368871e+01	4.29063516e+00
   34	+1.5177269298028289e+01	2.36843445e+00
   35	+2.0146931189852575e+00	7.39963025e-01
   36	+5.0396992926161843e-01	2.75061065e-01
   37	+1.8488557128752270e-01	2.15645253e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 9.423971 [s] (excludes statsfun)


=============> beta: 0.00243 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3904953424383946e+07	2.26836918e+03
    8	+7.8183871852788078e+06	1.41503783e+03
    9	+1.4620894558852792e+06	5.86137873e+02
   10	+2.9529277881848405e+05	2.60258264e+02
   11	+6.3500625927710018e+04	1.00813799e+02
   12	+3.3763760519176270e+04	7.94808795e+01
   13	+2.3422203229886436e+04	7.33521683e+01
   14	+2.0100427799506950e+04	7.87378736e+01
   15	+1.5735732504981366e+04	3.67351288e+01
   16	+1.5147935177283709e+04	4.97869013e+01
   17	+1.3340103272269171e+04	3.15541558e+01
   18	+1.0755235995561388e+04	4.87685085e+01
   19	+1.0501204794430636e+04	5.76461688e+01
   20	+9.6084200502579588e+03	4.56816022e+01
   21	+7.6575794624721266e+03	1.88485026e+01
   22	+6.1495055290280980e+03	4.04034885e+01
   23	+4.1641988577201082e+03	1.83411575e+01
   24	+3.7990944807459109e+03	2.25348323e+01
   25	+2.6249753329307373e+03	1.50202054e+01
   26	+2.5056154097071994e+03	2.08548782e+01
   27	+2.0633642570043976e+03	1.79575119e+01
   28	+9.3202834616857626e+02	8.62505481e+00
   29	+3.6372163329957095e+02	5.41825508e+00
   30	+2.1961613320674894e+02	4.52920557e+00
   31	+1.1825831603415200e+02	5.69799763e+00
   32	+2.5306319362233193e+01	2.14668953e+00
   33	+9.7657828157888513e+00	1.75695397e+00
   34	+8.9047950653597994e+00	1.88580960e+00
   35	+5.8093872676886082e+00	1.50463037e+00
   36	+4.5919660093687653e-01	3.04270373e-01
   37	+1.6961220205112637e-01	1.76204497e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 9.425347 [s] (excludes statsfun)


=============> beta: 0.000729 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3905016796369590e+07	2.26842273e+03
    8	+7.8227101727011856e+06	1.41553272e+03
    9	+1.4618033247491093e+06	5.85819589e+02
   10	+2.9743341809661238e+05	2.61522090e+02
   11	+6.2787733389258050e+04	9.89260718e+01
   12	+3.5547544824730488e+04	8.42732823e+01
   13	+1.9763913784119864e+04	5.41754383e+01
   14	+1.6402685675172463e+04	3.95505812e+01
   15	+1.5028215843313195e+04	3.64319774e+01
   16	+1.3623536858587031e+04	3.49324829e+01
   17	+1.2034125540919420e+04	2.47846147e+01
   18	+9.1781182853621904e+03	1.91668153e+01
   19	+7.3071582966862043e+03	2.75584825e+01
   20	+5.9108766210610065e+03	2.87965178e+01
   21	+4.1970787597030694e+03	2.78935309e+01
   22	+3.1100789471835742e+03	1.93345505e+01
   23	+2.2868323100197558e+03	1.67507057e+01
   24	+1.9839144144076502e+03	1.82221051e+01
   25	+1.1349121779244674e+03	9.11309087e+00
   26	+9.7570035507809223e+02	1.45500418e+01
   27	+4.9134872881024421e+02	8.24761310e+00
   28	+3.1561166546850973e+02	9.99798298e+00
   29	+6.3803693852260437e+01	4.29840616e+00
   30	+1.5784291031449396e+01	1.94149294e+00
   31	+4.5249181979297184e+00	8.58897490e-01
   32	+3.9122637145082777e+00	1.26933860e+00
   33	+1.8549562991665260e+00	8.62566243e-01
   34	+1.2377084127337332e-01	1.74894902e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 8.642605 [s] (excludes statsfun)


=============> beta: 0.0002187 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3905035909362152e+07	2.26843881e+03
    8	+7.8240092838583682e+06	1.41568141e+03
    9	+1.4617184768239837e+06	5.85724185e+02
   10	+2.9807792644336115e+05	2.61901574e+02
   11	+6.2584778812538367e+04	9.83695103e+01
   12	+3.6093825861920210e+04	8.56892619e+01
   13	+1.9064042271437800e+04	4.94015625e+01
   14	+1.6799663574651611e+04	4.49105813e+01
   15	+1.4695977578925264e+04	3.03953998e+01
   16	+1.2563884038277803e+04	2.19599621e+01
   17	+1.1347667739258930e+04	4.28012351e+01
   18	+8.7501085980264797e+03	1.97369219e+01
   19	+6.5183923285546534e+03	2.09081023e+01
   20	+4.9785555958145487e+03	2.22485431e+01
   21	+4.2664565467389111e+03	2.79146232e+01
   22	+2.3859765170055844e+03	1.21910280e+01
   23	+1.6407040039918463e+03	1.25010775e+01
   24	+1.0919448502626421e+03	1.21153758e+01
   25	+5.3275309120437294e+02	8.48719980e+00
   26	+4.1642242678316768e+02	1.25525651e+01
   27	+9.0085976046100427e+01	5.19181676e+00
   28	+1.8332910352299180e+01	1.83198700e+00
   29	+8.8020781808731368e+00	1.74108484e+00
   30	+1.8057957878829418e+00	6.68571373e-01
   31	+7.3261320325859125e-01	4.46405724e-01
   32	+1.9794455908874156e-01	1.53858950e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 8.579023 [s] (excludes statsfun)


=============> beta: 6.561e-05 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3905041652396005e+07	2.26844364e+03
    8	+7.8243992139104111e+06	1.41572603e+03
    9	+1.4616931118324590e+06	5.85695571e+02
   10	+2.9827148588327045e+05	2.62015449e+02
   11	+6.2524873499932786e+04	9.82034454e+01
   12	+3.6258468566912488e+04	8.61117286e+01
   13	+1.8887045939191725e+04	4.80717844e+01
   14	+1.6947216284549577e+04	4.64404972e+01
   15	+1.4635005244153774e+04	2.81098767e+01
   16	+1.2520624765853623e+04	2.56806850e+01
   17	+1.1127583458337354e+04	4.59582516e+01
   18	+8.7284116043008744e+03	1.90618533e+01
   19	+8.6954640464084878e+03	3.64879288e+01
   20	+8.5656049821136312e+03	3.55189738e+01
   21	+8.0761429171965574e+03	3.19431256e+01
   22	+6.5325721895093520e+03	2.29099365e+01
   23	+3.8833969871267318e+03	2.20814959e+01
   24	+3.8554911070405815e+03	4.95369098e+01
   25	+3.7464049032022826e+03	4.75570873e+01
   26	+3.3510425272987859e+03	3.98578898e+01
   27	+2.3953542024108824e+03	1.70167201e+01
   28	+1.6816230536655655e+03	1.12706888e+01
   29	+1.1773400707825706e+03	1.05842297e+01
   30	+7.4721182626281779e+02	8.29153726e+00
   31	+6.0566893856979323e+02	1.04150637e+01
   32	+3.1028351096334922e+02	3.43693237e+00
   33	+2.8463773422497707e+02	6.73761456e+00
   34	+1.9359678856180400e+02	5.45747528e+00
   35	+9.7489801850011531e+01	5.04110540e+00
   36	+3.2182874201961056e+01	3.03775366e+00
   37	+9.9040318855696405e+00	1.66662298e+00
   38	+4.2769662587676445e+00	1.19316601e+00
   39	+2.0041893426929187e+00	8.56250337e-01
   40	+4.0325309936462239e-01	3.32426079e-01
   41	+1.4910445020659052e-01	1.98403865e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 10.147840 [s] (excludes statsfun)


=============> beta: 1.9683e-05 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3905043376128774e+07	2.26844509e+03
    8	+7.8245162084105397e+06	1.41573942e+03
    9	+1.4616855114972647e+06	5.85686988e+02
   10	+2.9832957122465922e+05	2.62049613e+02
   11	+6.2506990837653255e+04	9.81537094e+01
   12	+3.6307921489902554e+04	8.62382458e+01
   13	+1.8836836693331006e+04	4.76825717e+01
   14	+1.6993425434797678e+04	4.68883469e+01
   15	+1.4620960954722943e+04	2.73547200e+01
   16	+1.2639978571560874e+04	2.88502603e+01
   17	+1.1499614188701282e+04	5.19400272e+01
   18	+9.2607670914460068e+03	1.98057717e+01
   19	+9.2210072287810581e+03	4.83024247e+01
   20	+9.0652684126591848e+03	4.64703698e+01
   21	+8.4940240066813312e+03	3.96472539e+01
   22	+6.9206879685424683e+03	2.39043868e+01
   23	+4.7280686201539293e+03	2.46773838e+01
   24	+4.3124542714931531e+03	2.92425397e+01
   25	+3.0157229530148506e+03	1.87092653e+01
   26	+1.8304026223881488e+03	1.23639955e+01
   27	+1.3262404396969951e+03	1.26180584e+01
   28	+9.6322452519998205e+02	1.25322162e+01
   29	+6.0000555571330108e+02	1.04091894e+01
   30	+2.3086538749131429e+02	5.96136891e+00
   31	+7.7444633381341816e+01	4.79673084e+00
   32	+2.0935557675646230e+01	2.27088729e+00
   33	+1.8484177818704154e+01	2.72319765e+00
   34	+1.0060024344766791e+01	1.95828194e+00
   35	+7.4865835292199598e+00	1.76107201e+00
   36	+8.7160030046052783e-01	5.17593381e-01
   37	+2.2043423579529947e-01	2.08492548e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 9.319295 [s] (excludes statsfun)


=============> beta: 0 <==============
 iter	                cost val	     grad. norm
    0	+3.4786102557527646e+07	2.35118578e+03
    1	+3.4783751446651354e+07	2.35104724e+03
    2	+3.4774348203395918e+07	2.35049463e+03
    3	+3.4736754552503943e+07	2.34830892e+03
    4	+3.4586696442817517e+07	2.33996029e+03
    5	+3.3991936246643819e+07	2.31271091e+03
    6	+3.1710084491425842e+07	2.27738204e+03
    7	+2.3905044114987500e+07	2.26844571e+03
    8	+7.8245663550018389e+06	1.41574516e+03
    9	+1.4616822547853044e+06	5.85683309e+02
   10	+2.9835446879835724e+05	2.62064256e+02
   11	+6.2499338669015298e+04	9.81324041e+01
   12	+3.6329125286430819e+04	8.62924395e+01
   13	+1.8815721626101757e+04	4.75171499e+01
   14	+1.7013483976784315e+04	4.70786796e+01
   15	+1.4616350407781809e+04	2.70207916e+01
   16	+1.2722263066854237e+04	3.06727813e+01
   17	+1.1631656436882866e+04	5.32995950e+01
   18	+9.4522392644810207e+03	1.96486805e+01
   19	+9.3927410512276019e+03	5.17975392e+01
   20	+9.1618330031407422e+03	4.89959915e+01
   21	+8.3490672576722463e+03	3.87493213e+01
   22	+6.5128907919517660e+03	2.20033818e+01
   23	+5.0266530078288033e+03	3.42507750e+01
   24	+3.4114695211964809e+03	2.58538050e+01
   25	+2.4058652622754080e+03	1.42991675e+01
   26	+2.3171972406357818e+03	1.88570768e+01
   27	+1.9871420093652882e+03	1.65448748e+01
   28	+1.0995367710266501e+03	9.45322920e+00
   29	+4.7106125858632151e+02	9.14691315e+00
   30	+2.9932809217936489e+02	9.73191819e+00
   31	+4.0610409826337900e+01	3.50067227e+00
   32	+3.3383202323704268e+01	3.54253643e+00
   33	+1.0944650678786427e+01	1.96329533e+00
   34	+9.4774612747663622e-01	4.08293418e-01
   35	+3.2503414953034460e-01	2.26930884e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 8.984830 [s] (excludes statsfun)
