tensor_size   200   200   200

tensor_rank    15    15    15

OS    30

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
   15	+5.0466011224138981e+05	1.89984730e+02
   16	+4.5355704339041980e+05	1.90084172e+02
   17	+3.0451526499736332e+05	1.09704689e+02
   18	+2.5027793868545935e+05	1.35806226e+02
   19	+1.4991516634171872e+05	9.04210390e+01
   20	+1.4039951019893796e+05	1.30838001e+02
   21	+1.0613997248224256e+05	1.06152826e+02
   22	+4.8895331577240649e+04	6.37332600e+01
   23	+2.3954843828557197e+04	4.99757181e+01
   24	+1.5539719506728910e+04	5.17373938e+01
   25	+4.0159669116604764e+03	2.60937981e+01
   26	+1.9077384834316858e+03	2.10506085e+01
   27	+1.4782488684009627e+02	5.04137444e+00
   28	+8.2988733236674506e+01	4.44974905e+00
   29	+3.6420273661534154e+01	2.92347044e+00
   30	+5.9010497769982768e+00	1.15845030e+00
   31	+9.0100630295937478e-01	4.58667406e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 84.751325 [s] (excludes statsfun)


=============> beta: 0.09 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8402225827900064e+08	8.74731202e+03
   10	+3.2300255978955793e+08	7.48415661e+03
   11	+2.0649863455422401e+07	1.63094280e+03
   12	+2.8472671945500290e+06	5.45251809e+02
   13	+2.3901066546648112e+06	6.29991904e+02
   14	+1.0125215392455430e+06	3.48656498e+02
   15	+9.0405177412512840e+05	3.44232369e+02
   16	+5.4975468553702417e+05	2.27708825e+02
   17	+2.8582688181366178e+05	1.09285136e+02
   18	+2.1443429145189919e+05	1.16278435e+02
   19	+1.9697058159869158e+05	1.51901489e+02
   20	+1.3701235473190999e+05	1.13267878e+02
   21	+1.2065198151929455e+05	1.35081117e+02
   22	+6.6776785822875157e+04	8.96878366e+01
   23	+3.3607192642834823e+04	6.75116520e+01
   24	+1.6396428512310595e+04	5.46876230e+01
   25	+3.7609100199486052e+03	2.51139388e+01
   26	+7.3263399898127500e+02	8.71470122e+00
   27	+2.8684528600104005e+02	8.00295902e+00
   28	+1.3615705735053302e+02	5.74547854e+00
   29	+5.6475672254534928e+00	9.61573972e-01
   30	+4.6093686273932075e+00	1.04770372e+00
   31	+1.4278776789278931e+00	5.57016992e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 86.451373 [s] (excludes statsfun)


=============> beta: 0.027 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8446830665499067e+08	8.74918287e+03
   10	+3.2148910326176953e+08	7.46551040e+03
   11	+1.7606460155497406e+07	1.47211039e+03
   12	+3.4418275082660494e+06	7.11001731e+02
   13	+6.2523494228403247e+05	2.22041542e+02
   14	+3.3255032581934368e+05	9.25272562e+01
   15	+2.8905899548137136e+05	9.34172722e+01
   16	+2.7596631991725916e+05	1.33908581e+02
   17	+2.4194463677238603e+05	8.48206541e+01
   18	+1.6898321028216221e+05	9.24903198e+01
   19	+1.1340034265758467e+05	8.43733137e+01
   20	+7.9560617555353092e+04	8.54078233e+01
   21	+7.4543955756118434e+04	1.06595873e+02
   22	+5.6314233073428215e+04	8.75211330e+01
   23	+2.1207746975116861e+04	3.65803769e+01
   24	+1.8659145339879171e+04	5.46430539e+01
   25	+1.0116497769430622e+04	3.73512726e+01
   26	+2.4040696290510509e+03	1.75603411e+01
   27	+6.2470925071957163e+02	8.95766814e+00
   28	+5.9491019204138797e+02	1.19792080e+01
   29	+4.8178236939505905e+02	1.07587445e+01
   30	+1.3780942261147800e+02	5.61372496e+00
   31	+2.0654336985766069e+01	2.03217135e+00
   32	+1.0265510477624160e+01	1.51238496e+00
   33	+8.7292886155475680e-01	2.92771782e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 93.320904 [s] (excludes statsfun)


=============> beta: 0.0081 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8460598275273991e+08	8.74972113e+03
   10	+3.2101414524637771e+08	7.45968378e+03
   11	+1.6973549083469868e+07	1.43810296e+03
   12	+3.7539339900662736e+06	7.60254208e+02
   13	+3.3958182295578509e+06	7.61863101e+02
   14	+2.1411356419902886e+06	5.80809891e+02
   15	+5.9650667107593175e+05	2.36725998e+02
   16	+2.9318678080268903e+05	9.26424091e+01
   17	+2.2471345884201827e+05	1.05257586e+02
   18	+1.7370583860154537e+05	1.23489046e+02
   19	+1.4573850532559241e+05	1.41433884e+02
   20	+7.1768935591150861e+04	6.59300438e+01
   21	+3.2960924443014461e+04	5.36525544e+01
   22	+1.7544117574838274e+04	3.85819110e+01
   23	+1.6905193215745225e+04	5.32079691e+01
   24	+1.4484663769570205e+04	4.81279748e+01
   25	+7.2241745903997071e+03	2.93925728e+01
   26	+3.8162207612522179e+03	2.53085039e+01
   27	+7.7048448459061285e+02	9.48066537e+00
   28	+2.9376518510693711e+02	7.64166077e+00
   29	+2.3536607836300817e+02	7.46577217e+00
   30	+6.1687876217357804e+01	3.65397834e+00
   31	+2.2551594364891169e+01	2.23102999e+00
   32	+1.8179060190283018e+01	2.09332968e+00
   33	+4.9981005453020124e+00	1.06495826e+00
   34	+1.1127953055375874e+00	4.84118964e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 93.666109 [s] (excludes statsfun)


=============> beta: 0.00243 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8464763719131452e+08	8.74988049e+03
   10	+3.2086979812497157e+08	7.45791504e+03
   11	+1.6807561064779304e+07	1.42920735e+03
   12	+3.8515874695976232e+06	7.74155960e+02
   13	+2.9382297602694514e+06	7.02701544e+02
   14	+6.0625385244051786e+05	2.29119212e+02
   15	+5.2046781870133895e+05	2.20800979e+02
   16	+2.8890150089102273e+05	1.05241149e+02
   17	+2.1784041147969765e+05	1.20122061e+02
   18	+1.7532931960464010e+05	1.45080896e+02
   19	+8.2135013361219986e+04	6.69464010e+01
   20	+5.2824125582697481e+04	7.91540659e+01
   21	+5.1287137378734056e+04	9.46338260e+01
   22	+4.5366884039285091e+04	8.77639511e+01
   23	+2.5694301135501410e+04	5.92016966e+01
   24	+9.7839698098027202e+03	3.30469944e+01
   25	+3.9189240923880839e+03	2.41542433e+01
   26	+9.7174673960724112e+02	9.72659326e+00
   27	+2.5961308258585564e+02	6.18743672e+00
   28	+2.1635030242245961e+02	7.12697156e+00
   29	+7.9565411212903797e+01	4.15308104e+00
   30	+6.6733085331195824e+01	4.01433063e+00
   31	+2.5553150544715699e+01	2.43057703e+00
   32	+1.3605949490882409e+01	1.80692866e+00
   33	+9.2207303135506198e+00	1.50865901e+00
   34	+1.4159145500483028e-01	1.05145042e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 90.907606 [s] (excludes statsfun)


=============> beta: 0.000729 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8466016527781141e+08	8.74992811e+03
   10	+3.2082632725094998e+08	7.45738256e+03
   11	+1.6759883515129134e+07	1.42665808e+03
   12	+3.8810492698706803e+06	7.78236389e+02
   13	+2.8121602857686845e+06	6.85457187e+02
   14	+4.1744277514945541e+05	1.39033821e+02
   15	+2.8459672663632123e+05	7.06946509e+01
   16	+2.4122973875232021e+05	1.18816207e+02
   17	+1.7252807370747672e+05	1.03736668e+02
   18	+1.3052269337408512e+05	1.16302253e+02
   19	+9.4584271016838989e+04	1.11021996e+02
   20	+5.5781528790663884e+04	8.40859110e+01
   21	+2.9161297131189538e+04	5.54871901e+01
   22	+2.5898009233527264e+04	6.82443736e+01
   23	+1.4841210025361117e+04	4.81167925e+01
   24	+4.0263932131274705e+03	2.00744483e+01
   25	+3.8662013036965363e+03	2.85031550e+01
   26	+3.2544240565411937e+03	2.59529880e+01
   27	+1.3155300007516280e+03	1.54164787e+01
   28	+8.2401749267150262e+02	1.39184281e+01
   29	+7.9316681468405648e+01	3.94160954e+00
   30	+2.2042088241892927e+01	2.03062217e+00
   31	+1.0106863087871584e+01	1.47100996e+00
   32	+2.0626359077062935e+00	6.06261573e-01
   33	+5.1698315299325126e-01	2.60762867e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 91.595969 [s] (excludes statsfun)


=============> beta: 0.0002187 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8466392656467426e+08	8.74994238e+03
   10	+3.2081327102559137e+08	7.45722265e+03
   11	+1.6745770144458566e+07	1.42590409e+03
   12	+3.8898976095049875e+06	7.79452151e+02
   13	+2.7753167368971948e+06	6.80331261e+02
   14	+3.8558975615809433e+05	1.18326470e+02
   15	+2.9046820691695251e+05	9.29162713e+01
   16	+2.4620056743558327e+05	1.23518605e+02
   17	+1.7552276360114897e+05	1.16658830e+02
   18	+1.2445162419980354e+05	1.08320603e+02
   19	+7.6798993338394153e+04	7.90316844e+01
   20	+5.6383321675444451e+04	9.20453176e+01
   21	+2.1249258169000390e+04	4.15978374e+01
   22	+1.7588497150663366e+04	5.59034528e+01
   23	+6.8813361770850806e+03	2.94109769e+01
   24	+2.3629049501576847e+03	1.71514249e+01
   25	+8.3578056782734768e+02	1.23897208e+01
   26	+1.5331480771044642e+02	4.03461133e+00
   27	+8.9415219478071123e+01	4.54318332e+00
   28	+2.7732204697065800e+01	2.51787622e+00
   29	+2.8057635135217316e+00	6.40038355e-01
   30	+1.4482595408403216e+00	5.35320079e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 87.898868 [s] (excludes statsfun)


=============> beta: 6.561e-05 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8466505520830107e+08	8.74994666e+03
   10	+3.2080935279841709e+08	7.45717466e+03
   11	+1.6741553206094876e+07	1.42567886e+03
   12	+3.8925528535178667e+06	7.79816119e+02
   13	+2.7643507627855348e+06	6.78797798e+02
   14	+3.7827195405444328e+05	1.13205344e+02
   15	+2.9278254765645054e+05	9.81677091e+01
   16	+2.3453593376292070e+05	1.10915808e+02
   17	+2.1879561619059340e+05	1.54064491e+02
   18	+1.6371458649936228e+05	1.20193463e+02
   19	+1.1758490494664971e+05	1.25762634e+02
   20	+5.7962298140799729e+04	8.59389102e+01
   21	+5.1223586746977948e+04	9.70869326e+01
   22	+2.8632768389578341e+04	6.70631524e+01
   23	+9.0660280116857248e+03	3.19982964e+01
   24	+5.3298528972075601e+03	3.34519662e+01
   25	+2.1235728537564892e+03	2.18662969e+01
   26	+9.4399335759882206e+02	1.48805860e+01
   27	+1.3468342562162940e+02	5.25307696e+00
   28	+8.1362299341600874e+01	4.34460394e+00
   29	+1.6505573938764396e+01	1.87755203e+00
   30	+2.0047167575069444e+00	4.41371494e-01
   31	+8.8080763364144110e-01	4.16372461e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 85.477065 [s] (excludes statsfun)


=============> beta: 1.9683e-05 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8466539382456785e+08	8.74994794e+03
   10	+3.2080817720717549e+08	7.45716026e+03
   11	+1.6740289661081392e+07	1.42561138e+03
   12	+3.8933494895149251e+06	7.79925241e+02
   13	+2.7610687848998252e+06	6.78338149e+02
   14	+3.7627821942749177e+05	1.11789260e+02
   15	+2.9340411233782070e+05	9.94713936e+01
   16	+2.3236035398386838e+05	1.07984192e+02
   17	+1.7529618252033996e+05	1.10105605e+02
   18	+1.2537237699559910e+05	1.02156177e+02
   19	+8.1426924471977138e+04	8.56410864e+01
   20	+5.1271710739033100e+04	7.79636602e+01
   21	+2.4452688233139863e+04	4.50260452e+01
   22	+1.2353402008440149e+04	3.74748906e+01
   23	+7.4123972323720964e+03	3.76630929e+01
   24	+3.2831362589564455e+03	2.67596104e+01
   25	+7.3304046453380670e+02	1.21848867e+01
   26	+1.0075918922026790e+02	2.80887701e+00
   27	+9.1876475441646022e+01	4.41952592e+00
   28	+6.0172893948827337e+01	3.47372482e+00
   29	+1.0333700410986287e+01	1.24696255e+00
   30	+5.4158251046117041e+00	1.09647930e+00
   31	+5.2699837953776241e+00	1.14176455e+00
   32	+4.7030209727247900e+00	1.07757350e+00
   33	+2.7133206948707773e+00	8.13473905e-01
   34	+7.4434131045212237e-01	4.24281685e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 94.471243 [s] (excludes statsfun)


=============> beta: 0 <==============
 iter	                cost val	     grad. norm
    0	+1.1038975003060865e+09	1.00043430e+04
    1	+1.1038874959972463e+09	1.00042778e+04
    2	+1.1038474793092556e+09	1.00040169e+04
    3	+1.1036874213232107e+09	1.00029755e+04
    4	+1.1030473301399491e+09	9.99884630e+03
    5	+1.1004892490545340e+09	9.98290758e+03
    6	+1.0902952400354915e+09	9.92810047e+03
    7	+1.0501919471910162e+09	9.82735703e+03
    8	+9.0287747692560470e+08	1.01505145e+04
    9	+4.8466553894909960e+08	8.74994849e+03
   10	+3.2080767334724075e+08	7.45715409e+03
   11	+1.6739748363878347e+07	1.42558248e+03
   12	+3.8936909099353347e+06	7.79971998e+02
   13	+2.7596633435024228e+06	6.78141214e+02
   14	+3.7545226390848483e+05	1.11200409e+02
   15	+2.9365614390029362e+05	9.99888843e+01
   16	+2.3157859557498601e+05	1.06838272e+02
   17	+1.7602999188332932e+05	1.12534624e+02
   18	+1.2379937715075281e+05	9.72839755e+01
   19	+8.3866807030987635e+04	9.45314680e+01
   20	+4.5492594402193427e+04	5.95731687e+01
   21	+4.2365756999446588e+04	8.64996343e+01
   22	+3.0947623623615669e+04	7.19006968e+01
   23	+7.3228974681295094e+03	2.49108188e+01
   24	+1.7068807445944240e+03	1.53153389e+01
   25	+4.4838708531821959e+02	7.52079183e+00
   26	+4.3967088367289671e+02	1.02890947e+01
   27	+4.0551324645729574e+02	9.87172016e+00
   28	+2.8067546657222465e+02	8.16882562e+00
   29	+1.0682922373985901e+01	1.01383759e+00
   30	+3.2645833198626555e+00	6.87676131e-01
   31	+1.6066290176857028e+00	5.59422959e-01
User defined stopfun criterion triggered. See options.stopfun.
Total time is 89.771810 [s] (excludes statsfun)
